county,IndexYear,Location,Population,Total,Rate,VTotal,VRate,Murder,Rape,Robbery,Assault,PTotal,PRate,Arson,Burglary,Theft,MVTheft,,,,
STEVENS,2000,Stevens County Sheriffs Office,"29,152",634,21.7,27,0.9,6,5,1,15,607,20.8,2,169,414,22,,,,
STEVENS,2001,Stevens County Sheriffs Office,"30,943",552,17.8,17,0.5,1,6,1,9,535,17.3,0,163,335,37,,,,
STEVENS,2002,Stevens County Sheriffs Office,"31,132",513,16.5,14,0.4,2,3,3,6,499,16,1,162,299,37,,,,
STEVENS,2003,Stevens County Sheriffs Office,"31,300",753,24.1,68,2.2,6,12,3,47,685,21.9,2,235,395,53,,,,
STEVENS,2004,Stevens County Sheriffs Office,"31,665",726,22.9,29,0.9,1,24,1,3,697,22,5,242,408,42,,,,
STEVENS,2005,Stevens County Sheriffs Office,"32,075",820,25.6,45,1.4,1,15,7,22,775,24.2,2,293,410,70,,,,
STEVENS,2006,Stevens County Sheriffs Office,"32,925",777,23.6,35,1.1,1,12,3,19,742,22.5,1,346,293,102,,,,
STEVENS,2007,Stevens County Sheriffs Office,"33,745",764,22.6,38,1.1,1,10,3,24,726,21.5,2,256,403,65,,,,
STEVENS,2008,Stevens County Sheriffs Office,"34,325",673,19.6,37,1.1,1,15,3,18,636,18.5,3,243,331,59,,,,
STEVENS,2009,Stevens County Sheriffs Office,"34,605",718,20.7,47,1.4,1,19,4,23,671,19.4,2,229,369,71,,,,
STEVENS,2010,Stevens County Sheriffs Office,"34,860",865,24.8,46,1.3,0,20,4,22,819,23.5,1,349,380,89,,,,
STEVENS,2011,Stevens County Sheriffs Office,"34,415",601,17.5,26,0.8,2,5,2,17,575,16.7,0,226,294,55,,,,
THURSTON,1994,COUNTY TOTAL,"184,005","8,744",47.5,470,2.6,2,117,67,284,"8,274",45,63,"1,606","6,120",485,,,,
THURSTON,1995,COUNTY TOTAL,"189,200","8,651",45.7,562,3,4,104,93,361,"8,089",42.8,33,"1,862","5,638",556,,,,
THURSTON,1996,COUNTY TOTAL,"193,100","8,709",45.1,494,2.6,8,103,102,281,"8,215",42.5,60,"1,942","5,679",534,,,,
THURSTON,1997,COUNTY TOTAL,"197,600","7,974",40.4,450,2.3,1,99,85,265,"7,524",38.1,60,"1,742","5,092",630,,,,
THURSTON,1998,COUNTY TOTAL,"199,700","8,547",42.8,491,2.5,5,88,124,274,"8,056",40.3,47,"1,880","5,473",656,,,,
THURSTON,1999,COUNTY TOTAL,"202,700","7,763",38.3,564,2.8,4,110,93,357,"7,199",35.5,48,"1,701","4,958",492,,,,
THURSTON,2000,COUNTY TOTAL,"204,300","8,575",42,557,2.7,2,117,106,332,"8,018",39.2,68,"1,922","5,481",547,,,,
THURSTON,2001,COUNTY TOTAL,"210,200","9,027",42.9,575,2.7,6,94,100,375,"8,452",40.2,65,"1,823","5,897",667,,,,
THURSTON,2002,COUNTY TOTAL,"212,300","8,956",42.2,626,2.9,2,127,111,386,"8,330",39.2,55,"1,770","5,884",621,,,,
THURSTON,2003,COUNTY TOTAL,"214,800","8,073",37.6,578,2.7,4,108,91,375,"7,495",34.9,52,"1,658","5,191",594,,,,
THURSTON,2004,COUNTY TOTAL,"218,500","8,909",40.8,592,2.7,8,87,89,408,"8,317",38.1,51,"1,790","5,838",638,,,,
THURSTON,2005,COUNTY TOTAL,"224,100","9,232",41.2,596,2.7,2,65,101,428,"8,636",38.5,46,"1,793","5,983",814,,,,
THURSTON,2006,COUNTY TOTAL,"231,100","8,428",36.5,596,2.6,4,75,112,405,"7,832",33.9,36,"1,686","5,426",684,,,,
THURSTON,2007,COUNTY TOTAL,"238,000","7,904",33.2,503,2.1,7,68,88,340,"7,401",31.1,42,"1,530","5,082",747,,,,
THURSTON,2008,COUNTY TOTAL,"245,300","8,978",36.6,630,2.6,4,86,112,428,"8,348",34,36,"1,722","6,119",471,,,,
THURSTON,2009,COUNTY TOTAL,"249,800","8,100",32.4,616,2.5,5,99,110,402,"7,484",30,47,"1,634","5,276",527,,,,
THURSTON,2010,COUNTY TOTAL,"252,400","8,801",34.9,631,2.5,4,86,86,455,"8,170",32.4,41,"2,052","5,649",428,,,,
THURSTON,2011,COUNTY TOTAL,"254,100","7,570",29.8,555,2.2,4,66,83,402,"7,015",27.6,31,"1,858","4,763",363,,,,
THURSTON,2012,COUNTY TOTAL,"116,102","4,677",40.3,274,2.4,9,59,60,146,"4,403",37.9,5,883,"3,293",222,,,,
THURSTON,2000,Evergreen State College Police Department,0,64,,0,,0,0,0,0,64,,2,12,48,2,,,,
THURSTON,2001,Evergreen State College Police Department,0,128,,3,,0,0,0,3,125,,1,26,96,2,,,,
THURSTON,2002,Evergreen State College Police Department,0,88,,3,,0,1,2,0,85,,2,16,64,3,,,,
THURSTON,2003,Evergreen State College Police Department,0,81,,1,,0,0,0,1,80,,0,1,73,6,,,,
THURSTON,2004,Evergreen State College Police Department,0,133,,4,,0,0,0,4,129,,0,17,110,2,,,,
THURSTON,2005,Evergreen State College Police Department,0,131,,1,,0,0,0,1,130,,0,17,109,4,,,,
THURSTON,2006,Evergreen State College Police Department,0,105,,6,,0,6,0,0,99,,0,11,86,2,,,,
THURSTON,2007,Evergreen State College Police Department,0,118,,2,,0,2,0,0,116,,0,16,97,3,,,,
THURSTON,2008,Evergreen State College Police Department,0,139,,1,,0,1,0,0,138,,1,27,106,4,,,,
THURSTON,2009,Evergreen State College Police Department,0,117,,0,,0,0,0,0,117,,1,11,105,0,,,,
THURSTON,2010,Evergreen State College Police Department,0,92,,0,,0,0,0,0,92,,0,16,76,0,,,,
THURSTON,2011,Evergreen State College Police Department,0,90,,3,,0,2,1,0,87,,2,13,72,0,,,,
THURSTON,1994,Lacey Police Department,"24,280","1,857",76.5,71,2.9,0,8,18,45,"1,786",73.6,18,239,"1,451",78,,,,
THURSTON,1995,Lacey Police Department,"25,110","1,256",50,73,2.9,0,15,22,36,"1,183",47.1,2,239,887,55,,,,
THURSTON,1996,Lacey Police Department,"26,170","1,233",47.1,76,2.9,2,26,26,22,"1,157",44.2,8,247,829,73,,,,
THURSTON,1997,Lacey Police Department,"27,570","1,026",37.2,99,3.6,0,33,25,41,927,33.6,15,252,589,71,,,,
THURSTON,1998,Lacey Police Department,"28,240",872,30.9,67,2.4,0,11,19,37,805,28.5,3,168,542,92,,,,
THURSTON,1999,Lacey Police Department,"29,020","1,140",39.3,78,2.7,0,12,24,42,"1,062",36.6,9,208,769,76,,,,
THURSTON,2000,Lacey Police Department,"29,240","1,460",49.9,88,3,0,15,26,47,"1,372",46.9,9,279,"1,010",74,,,,
THURSTON,2001,Lacey Police Department,"31,600","1,581",50,102,3.2,3,14,35,50,"1,479",46.8,4,240,"1,154",81,,,,
THURSTON,2002,Lacey Police Department,"31,860","1,535",48.2,90,2.8,0,19,26,45,"1,445",45.4,6,244,"1,112",83,,,,
THURSTON,2003,Lacey Police Department,"32,240","1,601",49.7,92,2.9,0,28,21,43,"1,509",46.8,11,272,"1,127",99,,,,
THURSTON,2004,Lacey Police Department,"32,530","1,670",51.3,112,3.4,0,18,30,64,"1,558",47.9,11,222,"1,210",115,,,,
THURSTON,2005,Lacey Police Department,"33,180","1,857",56,91,2.7,1,6,33,51,"1,766",53.2,10,235,"1,405",116,,,,
THURSTON,2006,Lacey Police Department,"34,060","1,702",50,90,2.6,1,8,27,54,"1,612",47.3,3,240,"1,230",139,,,,
THURSTON,2007,Lacey Police Department,"35,870","1,843",51.4,89,2.5,2,6,24,57,"1,754",48.9,6,259,"1,341",148,,,,
THURSTON,2008,Lacey Police Department,"38,040","1,833",48.2,98,2.6,1,16,24,57,"1,735",45.6,3,237,"1,403",92,,,,
THURSTON,2009,Lacey Police Department,"39,250","1,604",40.9,95,2.4,0,13,22,60,"1,509",38.4,3,217,"1,183",106,,,,
THURSTON,2010,Lacey Police Department,"40,130","1,644",41,81,2,0,5,18,58,"1,563",38.9,3,278,"1,195",87,,,,
THURSTON,2011,Lacey Police Department,"42,830","1,477",34.5,95,2.2,0,8,19,68,"1,382",32.3,1,267,"1,056",58,,,,
THURSTON,2012,Lacey Police Department,"43,602","1,542",35.4,77,1.8,4,6,9,58,"1,465",33.6,1,236,"1,154",74,,,,
THURSTON,1994,Nisqually Tribal Police Department,0,28,,1,,0,0,0,1,27,,0,0,25,2,,,,
THURSTON,1995,Nisqually Tribal Police Department,0,32,,3,,0,0,0,3,29,,0,6,17,6,,,,
THURSTON,1996,Nisqually Tribal Police Department,0,0,,0,,0,0,0,0,0,,0,0,0,0,,,,
THURSTON,1998,Nisqually Tribal Police Department,0,28,,3,,0,0,0,3,25,,0,4,21,0,,,,
THURSTON,1999,Nisqually Tribal Police Department,0,23,,4,,0,1,0,3,19,,0,9,10,0,,,,
THURSTON,2000,Nisqually Tribal Police Department,0,29,,8,,0,0,0,8,21,,0,9,10,2,,,,
THURSTON,2001,Nisqually Tribal Police Department,0,38,,14,,0,1,0,13,24,,1,8,11,4,,,,
THURSTON,2002,Nisqually Tribal Police Department,0,2,,2,,0,0,0,2,0,,0,0,0,0,,,,
THURSTON,2003,Nisqually Tribal Police Department,0,11,,1,,0,0,0,1,10,,0,4,5,1,,,,
THURSTON,2004,Nisqually Tribal Police Department,0,31,,3,,0,0,0,3,28,,0,9,16,3,,,,
THURSTON,2005,Nisqually Tribal Police Department,0,27,,2,,0,0,0,2,25,,1,3,19,2,,,,
THURSTON,2006,Nisqually Tribal Police Department,0,14,,2,,0,0,1,1,12,,0,4,7,1,,,,
THURSTON,2007,Nisqually Tribal Police Department,0,28,,4,,0,1,0,3,24,,0,8,13,3,,,,
THURSTON,2008,Nisqually Tribal Police Department,0,15,,3,,0,0,0,3,12,,0,1,11,0,,,,
THURSTON,2009,Nisqually Tribal Police Department,0,5,,0,,0,0,0,0,5,,0,0,5,0,,,,
THURSTON,2010,Nisqually Tribal Police Department,0,48,,2,,0,0,0,2,46,,0,11,31,4,,,,
THURSTON,2011,Nisqually Tribal Police Department,0,33,,0,,0,0,0,0,33,,0,8,23,2,,,,
THURSTON,1994,Olympia Police Department,"36,740","2,577",70.1,123,3.3,0,22,28,73,"2,454",66.8,12,312,"1,989",141,,,,
THURSTON,1995,Olympia Police Department,"37,170","2,519",67.8,157,4.2,1,25,23,108,"2,362",63.5,8,327,"1,886",141,,,,
THURSTON,1996,Olympia Police Department,"37,960","3,072",80.9,161,4.2,1,29,45,86,"2,911",76.7,31,472,"2,222",186,,,,
THURSTON,1997,Olympia Police Department,"38,650","2,948",76.3,107,2.8,0,20,35,52,"2,841",73.5,20,425,"2,108",288,,,,
THURSTON,1998,Olympia Police Department,"39,070","3,014",77.1,150,3.8,0,30,67,53,"2,864",73.3,11,437,"2,194",222,,,,
THURSTON,1999,Olympia Police Department,"40,210","2,581",64.2,129,3.2,0,34,37,58,"2,452",61,10,340,"1,980",122,,,,
THURSTON,2000,Olympia Police Department,"40,310","2,891",71.7,148,3.7,2,45,51,50,"2,743",68,13,442,"2,081",207,,,,
THURSTON,2001,Olympia Police Department,"42,530","3,177",74.7,118,2.8,0,24,35,59,"3,059",71.9,18,498,"2,268",275,,,,
THURSTON,2002,Olympia Police Department,"42,690","2,795",65.5,144,3.4,0,25,50,69,"2,651",62.1,4,437,"2,005",205,,,,
THURSTON,2003,Olympia Police Department,"42,860","2,342",54.6,145,3.4,0,38,32,75,"2,197",51.3,8,303,"1,724",162,,,,
THURSTON,2004,Olympia Police Department,"43,040","2,836",65.9,148,3.4,6,35,26,81,"2,688",62.5,5,437,"2,050",196,,,,
THURSTON,2005,Olympia Police Department,"43,330","2,668",61.6,115,2.7,0,24,26,65,"2,553",58.9,4,467,"1,849",233,,,,
THURSTON,2006,Olympia Police Department,"43,740","2,308",52.8,149,3.4,0,28,38,83,"2,159",49.4,10,282,"1,661",206,,,,
THURSTON,2007,Olympia Police Department,"44,460","2,153",48.4,118,2.7,0,28,27,63,"2,035",45.8,12,296,"1,493",234,,,,
THURSTON,2008,Olympia Police Department,"44,800","2,396",53.5,150,3.3,3,22,42,83,"2,246",50.1,8,376,"1,712",150,,,,
THURSTON,2009,Olympia Police Department,"45,250","2,247",49.7,122,2.7,1,30,24,67,"2,125",47,10,382,"1,556",177,,,,
THURSTON,2010,Olympia Police Department,"45,500","2,717",59.7,150,3.3,0,37,29,84,"2,567",56.4,5,425,"1,987",150,,,,
THURSTON,2011,Olympia Police Department,"46,780","2,108",45.1,126,2.7,0,17,31,78,"1,982",42.4,6,342,"1,535",99,,,,
THURSTON,2012,Olympia Police Department,"47,500","2,063",43.4,133,2.8,5,37,33,58,"1,930",40.6,2,434,"1,390",104,,,,
THURSTON,1994,Rainier Police Department,"1,432",79,55.2,6,4.2,0,0,0,6,73,51,2,18,53,0,,,,
THURSTON,1995,Rainier Police Department,"1,440",29,20.1,1,0.7,0,1,0,0,28,19.4,0,8,19,1,,,,
THURSTON,1996,Rainier Police Department,"1,490",82,55,12,8.1,0,2,1,9,70,47,0,27,43,0,,,,
THURSTON,1997,Rainier Police Department,"1,530",98,64.1,9,5.9,0,0,1,8,89,58.2,1,38,49,1,,,,
THURSTON,1998,Rainier Police Department,"1,560",58,37.2,0,0,0,0,0,0,58,37.2,0,18,34,6,,,,
THURSTON,1999,Rainier Police Department,"1,570",70,44.6,5,3.2,0,1,0,4,65,41.4,0,4,56,5,,,,
THURSTON,2000,Rainier Police Department,"1,590",57,35.8,1,0.6,0,0,0,1,56,35.2,0,13,34,9,,,,
THURSTON,2001,Rainier Police Department,"1,485",37,24.9,2,1.3,0,0,0,2,35,23.6,0,5,29,1,,,,
THURSTON,2002,Rainier Police Department,"1,490",40,26.8,3,2,0,0,0,3,37,24.8,0,9,27,1,,,,
THURSTON,2003,Rainier Police Department,"1,515",47,31,2,1.3,0,0,0,2,45,29.7,0,6,34,5,,,,
THURSTON,2005,Rainier Police Department,"1,585",42,26.5,1,0.6,0,0,0,1,41,25.9,0,6,23,12,,,,
THURSTON,2006,Rainier Police Department,"1,665",44,26.4,1,0.6,0,0,0,1,43,25.8,0,13,29,1,,,,
THURSTON,2007,Rainier Police Department,"1,705",34,19.9,3,1.8,1,0,0,2,31,18.2,1,16,12,2,,,,
THURSTON,2008,Rainier Police Department,"1,740",25,14.4,2,1.1,0,1,1,0,23,13.2,0,11,12,0,,,,
THURSTON,2009,Rainier Police Department,"1,755",38,21.7,6,3.4,0,0,0,6,32,18.2,0,12,19,1,,,,
THURSTON,2010,Rainier Police Department,"1,805",28,15.5,2,1.1,0,0,0,2,26,14.4,1,5,19,1,,,,
THURSTON,2011,Rainier Police Department,"1,825",52,28.5,5,2.7,0,0,0,5,47,25.8,0,19,26,2,,,,
THURSTON,1994,Tenino Police Department,"1,360",115,84.6,11,8.1,0,2,0,9,104,76.5,0,9,92,3,,,,
THURSTON,1995,Tenino Police Department,"2,105",181,86,11,5.2,0,0,0,11,170,80.8,2,25,133,10,,,,
THURSTON,1996,Tenino Police Department,"2,135",161,75.4,6,2.8,0,0,1,5,155,72.6,1,32,109,13,,,,
THURSTON,1997,Tenino Police Department,"2,195",142,64.7,4,1.8,0,0,0,4,138,62.9,1,24,103,10,,,,
THURSTON,1998,Tenino Police Department,"2,225",161,72.4,4,1.8,0,0,1,3,157,70.6,0,28,117,12,,,,
THURSTON,1999,Tenino Police Department,"2,245",165,73.5,4,1.8,0,1,0,3,161,71.7,1,52,98,10,,,,
THURSTON,2000,Tenino Police Department,"2,270",147,64.8,4,1.8,0,0,0,4,143,63,2,30,101,10,,,,
THURSTON,2001,Tenino Police Department,"2,095",99,47.3,0,0,0,0,0,0,99,47.3,1,28,67,3,,,,
THURSTON,2002,Tenino Police Department,"2,110",70,33.2,0,0,0,0,0,0,70,33.2,0,15,52,3,,,,
THURSTON,2003,Tenino Police Department,"2,140",51,23.8,0,0,0,0,0,0,51,23.8,0,12,31,8,,,,
THURSTON,2004,Tenino Police Department,"3,665",51,13.9,1,0.3,0,0,1,0,50,13.6,0,2,39,9,,,,
THURSTON,2005,Tenino Police Department,"2,150",90,41.9,6,2.8,0,1,0,5,84,39.1,0,21,58,5,,,,
THURSTON,2006,Tenino Police Department,"2,165",83,38.3,1,0.5,0,1,0,0,82,37.9,0,20,58,4,,,,
THURSTON,2007,Tenino Police Department,"2,175",92,42.3,1,0.5,0,0,0,1,91,41.8,2,27,57,5,,,,
THURSTON,2008,Tenino Police Department,"2,185",70,32,4,1.8,0,0,1,3,66,30.2,0,18,46,2,,,,
THURSTON,2009,Tenino Police Department,"2,200",76,34.5,7,3.2,0,1,0,6,69,31.4,2,22,43,2,,,,
THURSTON,2010,Tenino Police Department,"2,195",60,27.3,1,0.5,0,0,0,1,59,26.9,1,10,47,1,,,,
THURSTON,2011,Tenino Police Department,"2,260",43,19,2,0.9,0,0,0,2,41,18.1,1,10,27,3,,,,
THURSTON,1994,Thurston County Sheriffs Office,"108,993","3,363",30.9,206,1.9,2,72,14,118,"3,157",29,20,932,"1,992",213,,,,
THURSTON,1995,Thurston County Sheriffs Office,"109,860","3,615",32.9,263,2.4,3,51,40,169,"3,352",30.5,16,"1,076","1,984",276,,,,
THURSTON,1996,Thurston County Sheriffs Office,"111,245","3,174",28.5,199,1.8,4,39,18,138,"2,975",26.7,15,958,"1,810",192,,,,
THURSTON,1997,Thurston County Sheriffs Office,"113,130","3,257",28.8,207,1.8,1,40,20,146,"3,050",27,22,914,"1,886",228,,,,
THURSTON,1998,Thurston County Sheriffs Office,"113,815","3,541",31.1,241,2.1,5,43,27,166,"3,300",29,25,"1,009","2,003",263,,,,
THURSTON,1999,Thurston County Sheriffs Office,"114,375","2,993",26.2,317,2.8,4,56,22,235,"2,676",23.4,25,879,"1,546",226,,,,
THURSTON,2000,Thurston County Sheriffs Office,"115,350","3,214",27.9,272,2.4,0,52,19,201,"2,942",25.5,35,980,"1,731",196,,,,
THURSTON,2001,Thurston County Sheriffs Office,"116,300","3,173",27.3,308,2.6,3,50,21,234,"2,865",24.6,32,878,"1,703",252,,,,
THURSTON,2002,Thurston County Sheriffs Office,"117,935","3,535",30,328,2.8,2,53,26,247,"3,207",27.2,35,886,"2,018",268,,,,
THURSTON,2003,Thurston County Sheriffs Office,"119,475","3,147",26.3,279,2.3,4,30,24,221,"2,868",24,27,900,"1,693",248,,,,
THURSTON,2004,Thurston County Sheriffs Office,"122,265","3,301",27,266,2.2,2,21,21,222,"3,035",24.8,29,962,"1,802",242,,,,
THURSTON,2005,Thurston County Sheriffs Office,"126,450","3,564",28.2,321,2.5,0,18,26,277,"3,243",25.6,27,889,"1,974",353,,,,
THURSTON,2006,Thurston County Sheriffs Office,"131,805","3,320",25.2,289,2.2,3,26,33,227,"3,031",23,23,921,"1,839",248,,,,
THURSTON,2007,Thurston County Sheriffs Office,"135,605","2,896",21.4,244,1.8,3,21,27,193,"2,652",19.6,21,778,"1,577",276,,,,
THURSTON,2008,Thurston County Sheriffs Office,"139,605","3,625",26,320,2.3,0,32,30,258,"3,305",23.7,23,865,"2,239",178,,,,
THURSTON,2009,Thurston County Sheriffs Office,"139,010","3,200",23,308,2.2,3,34,43,228,"2,892",20.8,30,827,"1,851",184,,,,
THURSTON,2010,Thurston County Sheriffs Office,"140,100","3,297",23.5,335,2.4,4,25,27,279,"2,962",21.1,27,"1,115","1,682",138,,,,
THURSTON,2011,Thurston County Sheriffs Office,"135,830","2,868",21.1,263,1.9,3,29,17,214,"2,605",19.2,18,"1,028","1,404",155,,,,
THURSTON,1994,Tumwater Police Department,"11,200",725,64.7,52,4.6,0,13,7,32,673,60.1,11,96,518,48,,,,
THURSTON,1995,Tumwater Police Department,"11,420",860,75.3,42,3.7,0,9,6,27,818,71.6,3,168,586,61,,,,
THURSTON,1996,Tumwater Police Department,"11,790",792,67.2,33,2.8,1,5,10,17,759,64.4,5,169,517,68,,,,
THURSTON,1997,Tumwater Police Department,"12,130",304,25.1,12,1,0,3,3,6,292,24.1,1,49,218,24,,,,
THURSTON,1998,Tumwater Police Department,"12,230",662,54.1,20,1.6,0,4,9,7,642,52.5,7,168,414,53,,,,
THURSTON,1999,Tumwater Police Department,"12,530",568,45.3,17,1.4,0,2,8,7,551,44,2,160,349,40,,,,
THURSTON,2000,Tumwater Police Department,"12,600",510,40.5,30,2.4,0,5,7,18,480,38.1,6,125,304,45,,,,
THURSTON,2001,Tumwater Police Department,"12,770",550,43.1,22,1.7,0,5,5,12,528,41.3,5,103,382,38,,,,
THURSTON,2002,Tumwater Police Department,"12,730",594,46.7,48,3.8,0,27,4,17,546,42.9,7,99,391,49,,,,
THURSTON,2003,Tumwater Police Department,"12,740",507,39.8,49,3.8,0,10,10,29,458,35.9,6,98,309,45,,,,
THURSTON,2004,Tumwater Police Department,"12,850",582,45.3,36,2.8,0,6,7,23,546,42.5,5,100,386,55,,,,
THURSTON,2005,Tumwater Police Department,"12,950",587,45.3,49,3.8,0,12,15,22,538,41.5,4,109,353,72,,,,
THURSTON,2006,Tumwater Police Department,"13,100",547,41.8,36,2.7,0,4,7,25,511,39,0,119,328,64,,,,
THURSTON,2007,Tumwater Police Department,"13,340",517,38.8,29,2.2,1,5,8,15,488,36.6,0,88,340,60,,,,
THURSTON,2008,Tumwater Police Department,"13,780",630,45.7,38,2.8,0,8,11,19,592,43,0,127,428,37,,,,
THURSTON,2009,Tumwater Police Department,"16,710",567,33.9,58,3.5,0,18,11,29,509,30.5,1,131,341,36,,,,
THURSTON,2010,Tumwater Police Department,"16,770",671,40,50,3,0,14,8,28,621,37,4,147,440,30,,,,
THURSTON,2011,Tumwater Police Department,"17,570",599,34.1,44,2.5,1,6,7,30,555,31.6,3,119,403,30,,,,
THURSTON,2012,Tumwater Police Department,"17,900",675,37.7,46,2.6,0,11,9,26,629,35.1,2,158,440,29,,,,
THURSTON,1995,Yelm Police Department,"2,095",159,75.9,12,5.7,0,3,2,7,147,70.2,2,13,126,6,,,,
THURSTON,1996,Yelm Police Department,"2,310",195,84.4,7,3,0,2,1,4,188,81.4,0,37,149,2,,,,
THURSTON,1997,Yelm Police Department,"2,395",199,83.1,12,5,0,3,1,8,187,78.1,0,40,139,8,,,,
THURSTON,1998,Yelm Police Department,"2,560",211,82.4,6,2.3,0,0,1,5,205,80.1,1,48,148,8,,,,
THURSTON,1999,Yelm Police Department,"2,750",223,81.1,10,3.6,0,3,2,5,213,77.5,1,49,150,13,,,,
THURSTON,2000,Yelm Police Department,"2,940",203,69,6,2,0,0,3,3,197,67,1,32,162,2,,,,
THURSTON,2001,Yelm Police Department,"3,420",244,71.3,6,1.8,0,0,4,2,238,69.6,3,37,187,11,,,,
THURSTON,2002,Yelm Police Department,"3,485",297,85.2,8,2.3,0,2,3,3,289,82.9,1,64,215,9,,,,
THURSTON,2003,Yelm Police Department,"3,830",286,74.7,9,2.3,0,2,4,3,277,72.3,0,62,195,20,,,,
THURSTON,2004,Yelm Police Department,"4,150",305,73.5,22,5.3,0,7,4,11,283,68.2,1,41,225,16,,,,
THURSTON,2005,Yelm Police Department,"4,455",266,59.7,10,2.2,1,4,1,4,256,57.5,0,46,193,17,,,,
THURSTON,2006,Yelm Police Department,"4,565",305,66.8,22,4.8,0,2,6,14,283,62,0,76,188,19,,,,
THURSTON,2007,Yelm Police Department,"4,845",223,46,13,2.7,0,5,2,6,210,43.3,0,42,152,16,,,,
THURSTON,2008,Yelm Police Department,"5,150",245,47.6,14,2.7,0,6,3,5,231,44.9,1,60,162,8,,,,
THURSTON,2009,Yelm Police Department,"5,625",246,43.7,20,3.6,1,3,10,6,226,40.2,0,32,173,21,,,,
THURSTON,2010,Yelm Police Department,"5,900",244,41.4,10,1.7,0,5,4,1,234,39.7,0,45,172,17,,,,
THURSTON,2011,Yelm Police Department,"7,005",300,42.8,17,2.4,0,4,8,5,283,40.4,0,52,217,14,,,,
THURSTON,2012,Yelm Police Department,"7,100",397,55.9,18,2.5,0,5,9,4,379,53.4,0,55,309,15,,,,
WAHKIAKUM,1994,COUNTY TOTAL,"3,085",44,14.3,8,2.6,0,4,0,4,36,11.7,2,12,19,3,,,,
WAHKIAKUM,1995,COUNTY TOTAL,"3,180",131,41.2,23,7.2,0,12,0,11,108,34,0,19,87,2,,,,
WAHKIAKUM,1996,COUNTY TOTAL,"3,800",122,32.1,14,3.7,1,7,1,5,108,28.4,0,30,76,2,,,,
WAHKIAKUM,1997,COUNTY TOTAL,"3,900",89,22.8,7,1.8,1,2,0,4,82,21,0,24,58,0,,,,
WAHKIAKUM,1998,COUNTY TOTAL,"3,900",90,23.1,2,0.5,0,2,0,0,88,22.6,0,22,58,8,,,,
WAHKIAKUM,1999,COUNTY TOTAL,"3,900",75,19.2,3,0.8,0,1,0,2,72,18.5,0,30,39,3,,,,
WAHKIAKUM,2000,COUNTY TOTAL,"3,900",70,17.9,1,0.3,0,0,0,1,69,17.7,0,21,48,0,,,,
WAHKIAKUM,2001,COUNTY TOTAL,"3,800",51,13.4,3,0.8,0,2,0,1,48,12.6,1,7,40,0,,,,
WAHKIAKUM,2002,COUNTY TOTAL,"3,800",45,11.8,4,1.1,1,0,0,3,41,10.8,1,1,36,3,,,,
WAHKIAKUM,2003,COUNTY TOTAL,"3,800",82,21.6,3,0.8,0,0,0,3,79,20.8,0,32,41,6,,,,
WAHKIAKUM,2004,COUNTY TOTAL,"3,800",81,21.3,8,2.1,0,3,0,5,73,19.2,0,25,44,4,,,,
WAHKIAKUM,2005,COUNTY TOTAL,"3,900",51,13.1,8,2.1,0,1,0,7,43,11,0,16,20,7,,,,
WAHKIAKUM,2006,COUNTY TOTAL,"3,900",46,11.8,8,2.1,0,1,0,7,38,9.7,0,16,17,5,,,,
WAHKIAKUM,2007,COUNTY TOTAL,"4,000",56,14,9,2.3,0,2,0,7,47,11.8,0,19,21,7,,,,
WAHKIAKUM,2008,COUNTY TOTAL,"4,100",56,13.7,6,1.5,0,0,1,5,50,12.2,0,19,28,3,,,,
WAHKIAKUM,2009,COUNTY TOTAL,"4,100",25,6.1,8,2,0,1,0,7,17,4.1,2,7,7,1,,,,
WAHKIAKUM,2010,COUNTY TOTAL,"4,150",33,8,2,0.5,0,1,0,1,31,7.5,0,10,18,3,,,,
WAHKIAKUM,2011,COUNTY TOTAL,"4,000",19,4.8,6,1.5,0,0,0,6,13,3.3,1,3,9,0,,,,
WAHKIAKUM,1994,Wahkiakum County Sheriffs Office,"3,085",44,14.3,8,2.6,0,4,0,4,36,11.7,2,12,19,3,,,,
WAHKIAKUM,1995,Wahkiakum County Sheriffs Office,"3,180",131,41.2,23,7.2,0,12,0,11,108,34,0,19,87,2,,,,
WAHKIAKUM,1996,Wahkiakum County Sheriffs Office,"3,800",122,32.1,14,3.7,1,7,1,5,108,28.4,0,30,76,2,,,,
WAHKIAKUM,1997,Wahkiakum County Sheriffs Office,"3,900",89,22.8,7,1.8,1,2,0,4,82,21,0,24,58,0,,,,
WAHKIAKUM,1998,Wahkiakum County Sheriffs Office,"3,900",90,23.1,2,0.5,0,2,0,0,88,22.6,0,22,58,8,,,,
WAHKIAKUM,1999,Wahkiakum County Sheriffs Office,"3,900",75,19.2,3,0.8,0,1,0,2,72,18.5,0,30,39,3,,,,
WAHKIAKUM,2000,Wahkiakum County Sheriffs Office,"3,900",70,17.9,1,0.3,0,0,0,1,69,17.7,0,21,48,0,,,,
WAHKIAKUM,2001,Wahkiakum County Sheriffs Office,"3,800",51,13.4,3,0.8,0,2,0,1,48,12.6,1,7,40,0,,,,
WAHKIAKUM,2002,Wahkiakum County Sheriffs Office,"3,800",45,11.8,4,1.1,1,0,0,3,41,10.8,1,1,36,3,,,,
WAHKIAKUM,2003,Wahkiakum County Sheriffs Office,"3,800",82,21.6,3,0.8,0,0,0,3,79,20.8,0,32,41,6,,,,
